code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300642,透景生命,医疗保健,上海,45.99,0.15,0.61,93516.43,76099.74,11653.11,54890.21,9.06,2.31,14.93,6.45,20170421,25536.0,4.22,31.0,29.71,80.56,41.87,9176.0
002560,通达股份,电气设备,河南,253.34,2.75,4.29,246587.45,140752.95,24334.22,70469.74,1.64,0.028,3.52,2.02,20110303,36561.34,0.85,3.0,-85.63,8.34,0.73,35200.0
002534,杭锅股份,专用机械,浙江,15.68,7.28,7.39,810107.38,556176.5,140913.44,82066.99,1.11,0.57,4.03,2.19,20110110,124683.61,1.69,29.41,117.89,25.92,11.92,19100.0
002715,登云股份,汽车配件,广东,207.86,0.82,0.92,70198.31,39242.55,23270.57,25187.75,2.74,0.07,5.18,3.75,20140219,10545.85,1.15,26.13,250.6,26.47,2.56,5738.0
000532,华金资本,元器件,广东,116.61,3.43,3.45,211290.66,56429.71,6086.55,2614.24,0.08,0.079,2.1,5.88,19940103,29530.06,0.86,39.19,-8.42,43.2,9.92,37424.0
002194,武汉凡谷,通信设备,湖北,0.0,5.3,5.65,225832.41,162391.23,43734.78,82533.31,1.46,-0.647,2.65,3.33,20071207,4718.05,0.08,-9.95,-485.03,-12.24,-32.04,54856.0
300362,天翔环境,环境保护,四川,41.16,1.91,4.37,476684.91,317124.75,57732.63,122050.77,2.79,0.192,4.22,2.5,20140121,32624.96,0.75,40.07,42.46,41.49,10.71,15613.0
600496,精工钢构,钢加工,安徽,63.19,15.1,15.1,1035435.31,740807.63,76181.4,33248.25,0.22,0.042,2.52,1.39,20020605,171052.09,1.13,17.41,-53.93,10.27,1.35,143278.0
002609,捷顺科技,软件服务,深圳,57.35,3.67,6.67,247765.67,196467.19,9829.55,102789.43,1.54,0.183,3.38,4.14,20110815,46139.06,0.69,13.08,12.11,49.11,23.13,31063.0
002397,梦洁股份,纺织,湖南,55.39,4.13,7.63,291081.38,179029.36,69683.28,25918.77,0.34,0.11,2.62,2.66,20100429,42177.8,0.55,42.08,26.43,47.01,6.05,41450.0
002311,海大集团,饲料,广东,24.94,15.29,15.8,1269967.25,714987.69,347979.41,180886.77,1.15,0.73,4.03,6.01,20091127,300096.84,1.9,32.69,30.61,10.97,4.34,13835.0
600018,上港集团,港口,上海,13.82,227.55,231.74,14123490.0,5026564.0,3298806.75,789533.38,0.34,0.498,3.0,2.29,20061026,3148947.25,1.36,19.34,66.25,33.71,30.83,256100.0
601886,江河集团,装修装饰,北京,21.03,9.41,11.54,2410591.75,1870297.63,105937.47,304044.59,2.63,0.404,5.97,1.42,20110818,243756.02,2.11,0.37,32.68,15.12,3.05,27755.0
000963,华东医药,化学制药,浙江,36.96,8.68,9.72,1598710.63,1279272.13,197713.59,294158.53,3.03,1.831,8.63,7.84,20000127,398731.34,4.1,9.66,23.01,26.12,6.39,20600.0
600289,ST信通,软件服务,黑龙江,0.0,5.66,6.31,377784.06,286421.31,42826.46,141070.09,2.24,-0.097,4.96,0.68,20000720,80896.53,1.28,5.1,-408.99,65.71,-7.06,56425.0
002395,双象股份,塑料,江苏,184.28,1.79,1.79,129342.07,78656.4,27349.71,42731.48,2.39,0.073,4.67,2.89,20100429,19902.6,1.11,20.59,-63.18,9.86,1.03,16800.0
600976,健民集团,中成药,湖北,39.69,1.53,1.53,192415.63,138105.25,23529.26,30183.5,1.97,0.592,7.1,3.31,20040419,48772.15,3.18,14.72,40.4,27.49,3.35,8777.0
000004,国农科技,生物制药,深圳,0.0,0.83,0.84,24121.07,15411.35,3121.76,66.48,0.01,-0.065,1.54,14.13,19910114,1968.0,0.23,-67.37,-136.97,50.38,-7.65,12388.0
603288,海天味业,食品,广东,46.0,26.97,27.01,1633601.25,1179442.75,364964.69,129157.26,0.48,1.307,4.35,13.82,20140211,644507.69,2.39,17.06,24.21,45.69,24.21,19963.0
300400,劲拓股份,专用机械,深圳,45.52,1.56,2.43,72442.88,54358.05,4788.12,2372.93,0.1,0.33,2.06,7.28,20141010,19583.17,0.8,45.44,54.17,42.61,16.82,11869.0
002042,华孚时尚,纺织,安徽,14.54,10.12,10.13,1503744.25,961566.31,397190.03,303004.69,2.99,0.597,6.79,1.71,20050427,264605.81,2.61,30.6,50.8,13.02,6.82,25286.0
300604,长川科技,专用机械,浙江,155.08,0.27,0.78,45659.45,40452.9,469.01,22787.25,2.92,0.37,6.66,10.07,20170417,7984.97,1.02,0.0,0.0,57.5,25.64,7750.0
002151,北斗星通,通信设备,北京,167.6,2.55,5.13,668551.19,333597.69,60517.11,360784.59,7.03,0.21,8.45,4.05,20070813,29221.6,0.57,36.3,102.99,30.75,4.76,78100.0
600809,山西汾酒,白酒,山西,43.35,8.66,8.66,857578.38,590207.38,165889.47,24220.68,0.28,0.93,5.89,9.13,19940106,346454.78,4.0,42.8,78.54,69.39,16.59,31945.0
002511,中顺洁柔,造纸,广东,31.46,7.33,7.57,579184.75,301416.69,232121.91,113269.77,1.5,0.47,4.02,3.61,20101125,116159.32,1.53,21.76,34.04,34.92,7.53,19900.0
002092,中泰化学,化工原料,新疆,10.03,20.34,21.46,5562741.0,1955715.63,2675371.25,927993.63,4.32,1.119,7.87,1.43,20061208,501764.0,2.34,75.75,30.31,17.85,5.85,101870.0
000967,盈峰环境,电气设备,浙江,28.24,7.44,11.67,692516.06,394485.97,31726.9,146984.98,1.26,0.23,3.31,2.41,20000330,67356.77,0.58,32.94,52.14,19.02,7.57,27587.0
002838,道恩股份,塑料,山东,59.91,0.38,1.26,99060.0,65918.68,17164.17,32624.6,2.59,0.744,6.69,6.67,20170106,35256.2,2.8,16.81,18.25,20.55,10.04,5275.0
600083,博信股份,建筑施工,广东,0.0,2.28,2.3,10585.92,8366.45,252.91,9573.63,0.42,-0.002,0.24,85.62,19970606,-27619.65,-1.2,-25.6,-109.95,25.38,-0.9,13607.0
000043,中航地产,全国地产,深圳,41.68,6.67,6.67,1911409.75,1110132.25,62965.8,54492.05,0.82,0.226,6.26,1.5,19940928,265461.97,3.98,-6.88,-6.74,21.23,2.56,22785.0
002044,美年健康,医疗保健,江苏,112.77,10.62,26.01,1247947.38,458966.16,180872.67,235746.3,0.91,0.236,2.5,10.66,20050518,149890.95,0.58,44.48,35.89,46.96,9.85,25200.0
300518,盛讯达,软件服务,深圳,67.97,0.47,0.93,135292.47,60486.96,2709.03,49044.05,5.25,0.551,11.74,4.25,20160624,45555.12,4.88,-8.12,-26.35,66.75,33.78,20123.0
002572,索菲亚,家居用品,广东,72.99,6.2,9.23,675709.56,321340.5,217211.05,147521.2,1.6,0.112,4.95,6.58,20110412,193054.72,2.09,30.32,33.48,34.75,8.29,22473.0
600062,华润双鹤,化学制药,北京,23.99,6.86,8.69,943789.63,478019.59,232858.45,65991.21,0.76,0.969,8.58,2.71,19970522,551739.31,6.35,16.87,17.98,57.43,13.12,22400.0
002207,*ST准油,石油开采,新疆,31.13,2.2,2.39,77163.06,26852.25,14279.45,22058.7,0.92,0.187,1.58,4.91,20080128,-12541.58,-0.52,-13.67,159.48,6.06,33.6,34386.0
300109,新开源,化工原料,河南,62.27,0.86,1.7,156349.56,59303.42,33862.51,84585.71,4.98,0.443,7.57,4.87,20100825,24462.75,1.44,18.34,17.59,48.12,21.61,14052.0
600218,全柴动力,农用机械,安徽,36.77,3.69,3.69,373968.09,256756.45,94304.25,104437.38,2.83,0.167,5.2,1.18,19981203,37826.09,1.03,7.13,-35.21,11.4,1.93,25200.0
000409,山东地矿,综合类,山东,0.0,3.96,5.11,656234.25,232602.77,93881.72,42542.96,0.83,-0.249,1.58,2.9,19960627,-12806.17,-0.25,-32.89,-6308.34,11.01,-9.02,40341.0
600819,耀皮玻璃,玻璃,上海,89.3,7.47,9.35,701545.69,260061.84,345462.59,112984.27,1.21,0.051,3.22,1.42,19940128,46352.98,0.5,11.23,-78.76,17.25,1.46,52480.0
000158,常山北明,纺织,河北,35.52,10.15,16.53,1278921.5,756390.75,160888.31,289709.03,1.75,0.215,3.63,2.1,20000724,122283.05,0.74,2.55,1.48,7.26,3.16,50111.0
603528,多伦科技,软件服务,江苏,37.32,1.88,6.2,201549.05,171447.13,15167.05,16540.1,0.27,0.061,2.26,4.02,20160503,49171.03,0.79,19.42,89.48,64.31,27.21,35315.0
002176,江特电机,电气设备,江西,55.26,13.81,14.69,918619.88,468397.09,145631.98,174662.11,1.19,0.191,2.75,3.85,20071012,74395.77,0.51,12.75,42.58,25.98,8.36,128100.0
002498,汉缆股份,电气设备,山东,33.44,32.21,33.27,646476.19,488765.94,42108.1,14835.04,0.04,0.068,1.37,2.2,20101109,79350.43,0.24,15.92,-29.7,15.58,6.7,137283.0
000902,新洋丰,农药化肥,湖北,17.24,11.68,13.05,874522.38,521333.19,271696.72,60021.7,0.46,0.521,4.36,2.06,19990408,342584.97,2.63,9.14,20.79,18.78,7.53,22300.0
000979,中弘股份,区域地产,安徽,113.4,83.89,83.91,3954110.75,3309926.75,51644.2,38427.09,0.05,0.01,0.88,1.69,20000616,91186.75,0.11,31.26,-48.75,26.41,2.91,187393.0
002100,天康生物,饲料,新疆,16.74,7.09,9.63,471502.44,257771.77,150402.67,56512.81,0.59,0.333,3.1,2.4,20061226,118105.52,1.23,6.44,0.54,22.56,9.25,53561.0
601012,隆基股份,半导体,陕西,19.04,19.76,19.94,3288370.0,1892740.0,1080354.88,543336.31,2.72,1.81,7.12,4.78,20120411,589691.06,2.96,41.9,130.38,32.27,21.79,68353.0
603568,伟明环保,环境保护,浙江,30.11,1.31,6.88,393179.5,115446.1,8944.28,27993.09,0.41,0.737,3.35,6.62,20150528,129422.13,1.88,48.51,54.27,61.29,49.24,20000.0
000403,ST生化,生物制药,山西,113.41,2.65,2.73,130394.11,64239.11,45384.46,11393.05,0.42,0.215,2.25,14.47,19960628,16579.84,0.61,21.39,0.24,58.4,11.41,16182.0
603035,常熟汽饰,汽车配件,江苏,18.86,1.72,2.8,289479.97,106107.77,58602.61,113651.42,4.06,0.587,7.77,1.9,20170105,69111.28,2.47,-10.22,3.34,21.91,18.36,19578.0
601229,上海银行,银行,上海,7.39,37.07,78.06,175999888.0,0.0,441962.19,2845220.25,3.65,1.493,15.91,0.92,20161116,3547840.0,4.55,-7.54,6.84,0.0,47.72,161956.0
002485,希努尔,服饰,山东,2501.25,3.2,3.2,224164.3,81490.71,66892.71,126202.7,3.94,0.007,6.18,4.04,20101015,31942.34,1.0,6.18,-80.23,22.42,0.44,4396.0
002586,围海股份,建筑施工,浙江,35.66,6.94,10.42,869684.13,513492.16,18827.26,255455.27,2.45,0.22,4.11,1.78,20110602,55028.41,0.53,30.92,129.23,17.06,7.43,21200.0
002825,纳尔股份,化工原料,上海,100.43,0.29,1.0,75810.52,49999.23,13884.45,19835.84,1.98,0.054,5.73,3.8,20161129,24821.67,2.47,32.24,-46.03,18.21,3.13,16060.0
002448,中原内配,汽车配件,河南,18.71,4.63,6.07,365691.78,147548.13,102435.71,53298.06,0.88,0.36,3.95,2.19,20100716,109407.11,1.8,31.64,27.83,41.03,19.04,81978.0
600638,新黄浦,区域地产,上海,9.25,5.61,5.61,982794.13,667543.25,55384.23,101560.7,1.81,1.168,7.56,1.91,19930326,228517.45,4.07,54.92,387.2,15.48,45.31,33081.0
603611,诺力股份,运输设备,浙江,23.87,1.6,1.91,287073.56,193337.69,24429.82,82941.86,4.33,0.64,8.04,2.47,20150128,54140.55,2.83,54.76,-0.78,23.78,7.84,14376.0
300192,科斯伍德,染料涂料,江苏,353.01,1.74,2.43,170232.69,67703.13,28647.25,20063.38,0.83,0.024,2.91,2.88,20110322,23089.67,0.95,-3.6,-83.99,18.78,1.22,10148.0
600420,现代制药,化学制药,上海,17.72,5.75,11.1,1597528.63,776622.69,638650.69,256039.92,2.31,0.156,5.72,1.94,20040616,250738.16,2.26,31.36,8.64,48.19,5.57,25934.0
603266,天龙股份,塑料,浙江,35.25,0.25,1.0,103125.21,74631.97,19877.9,33819.05,3.38,0.8,8.06,3.43,20170110,34017.89,3.4,6.35,-3.18,27.49,9.16,8677.0
600603,广汇物流,仓储物流,福建,29.94,2.72,8.79,878559.63,302339.13,4482.06,111124.76,1.26,0.19,6.42,1.07,19920113,299116.66,3.4,11.28,0.03,78.14,36.47,27468.0
000157,中联重科,工程机械,湖南,24.23,62.25,77.94,8314907.0,6204156.0,587106.63,1309294.75,1.68,0.171,4.82,0.86,20001012,1512858.13,1.94,16.23,242.65,21.35,5.72,374800.0
600146,商赢环球,塑料,宁夏,135.61,2.0,4.7,456420.16,264133.63,8890.8,258428.75,5.5,0.152,6.19,4.45,19990707,-13867.02,-0.3,22127.36,528.29,34.78,5.0,36332.0
603977,国泰集团,化工原料,江西,76.29,1.26,2.21,139717.11,45239.71,61475.6,36028.32,1.63,0.05,4.34,3.49,20161111,32679.86,1.48,23.6,46.84,37.37,9.22,19795.0
600246,万通地产,区域地产,北京,56.16,12.17,20.54,1415504.75,1022710.38,5599.93,354743.72,1.73,0.055,3.27,1.26,20000922,93289.18,0.45,-18.34,-46.77,50.75,8.67,62984.0
002201,九鼎新材,玻璃,江苏,443.63,3.12,3.32,262799.63,87647.78,127841.97,36764.39,1.11,0.016,2.67,3.59,20071226,15826.9,0.48,25.47,-28.3,23.46,0.78,19097.0
002213,特 尔 佳,汽车配件,深圳,169.98,1.88,2.06,43003.53,33845.14,7667.72,77.23,0.0,0.054,1.78,6.9,20080201,13441.42,0.65,-19.48,-5.51,37.5,12.95,5987.0
000619,海螺型材,其他建材,安徽,0.0,3.6,3.6,350175.28,185889.73,134585.73,44097.85,1.22,-0.043,6.74,1.01,19961023,135653.2,3.77,-11.74,-120.5,9.52,-3.08,30435.0
002732,燕塘乳业,乳制品,广东,33.54,1.56,1.57,133524.97,32775.81,79349.42,31940.59,2.03,0.768,6.03,4.27,20141205,41522.51,2.64,12.58,13.84,35.54,9.75,19300.0
603730,岱美股份,汽车配件,上海,22.88,0.48,4.1,381082.38,285626.47,57010.78,107669.61,2.62,1.53,7.57,4.28,20170728,148395.0,3.62,18.36,30.88,37.05,17.92,21700.0
601989,中国重工,船舶,北京,83.22,183.62,228.8,20866086.0,15185053.0,3207266.0,2872513.25,1.26,0.06,3.34,1.6,20091216,1433862.38,0.63,-23.13,22.85,11.54,4.27,900000.0
601006,大秦铁路,铁路,山西,7.88,148.67,148.67,12906953.0,2773182.25,6869881.5,2473709.25,1.66,0.756,6.55,1.21,20060801,4758561.0,3.2,32.13,118.37,31.59,26.92,151119.0
300053,欧比特,半导体,广东,91.03,4.65,7.02,254461.34,117793.97,12408.71,104019.17,1.48,0.15,3.34,4.71,20100211,34844.26,0.5,67.15,149.68,40.17,18.94,48000.0
000892,欢瑞世纪,影视音像,重庆,0.0,3.93,9.81,328910.78,320877.78,3731.4,113076.4,1.15,-0.021,3.18,2.47,19990115,53519.65,0.55,31.01,-125.36,15.96,-4.75,22866.0
601952,苏垦农发,种植业,江苏,23.88,2.6,10.6,618453.5,471937.16,121116.27,231411.91,2.18,0.42,4.75,2.45,20170515,148163.52,1.4,0.0,0.0,20.54,13.77,80260.0
002179,中航光电,元器件,河南,40.44,7.82,7.91,1003018.31,782584.94,141373.77,97296.2,1.23,1.05,6.18,6.83,20071101,245167.95,3.1,8.66,12.48,35.04,12.97,22260.0
600693,东百集团,百货,福建,23.16,8.97,8.98,680826.31,430384.44,51982.1,12702.33,0.14,0.275,2.41,2.65,19931122,95003.28,1.06,28.1,144.85,26.75,6.42,20817.0
000040,东旭蓝天,新型电力,深圳,35.54,10.6,13.37,2480558.0,1800001.63,281465.22,887361.81,6.64,0.242,8.59,1.33,19940808,85886.61,0.64,117.05,146.46,16.57,6.24,28631.0
600977,中国电影,影视音像,北京,30.16,5.65,18.67,1697012.0,1299987.0,244707.7,427153.44,2.29,0.379,5.41,2.82,20160809,361014.41,1.93,8.02,2.52,21.35,10.6,122504.0
600518,康美药业,中成药,广东,25.5,44.03,49.74,6533670.5,5427972.5,584594.5,1136969.0,2.29,0.64,5.68,3.79,20010319,1038471.13,2.09,18.59,21.58,30.42,16.15,110288.0
002829,星网宇达,通信设备,北京,100.47,0.59,1.62,104918.07,78945.75,20800.24,43641.81,2.7,0.24,4.83,6.51,20161213,28488.4,1.76,9.78,-9.64,48.72,19.08,11820.0
002678,珠江钢琴,文教休闲,广东,61.4,9.54,10.45,419241.41,278250.09,60261.23,129044.11,1.24,0.13,3.0,3.34,20120530,69342.21,0.66,14.62,11.22,32.82,9.59,22801.0
600229,城市传媒,出版业,山东,25.04,4.3,7.02,322571.94,181641.36,26420.49,48495.8,0.69,0.259,3.15,2.74,20000309,100356.11,1.43,12.28,20.28,37.03,13.41,44496.0
002555,三七互娱,互联网,安徽,19.72,11.67,21.48,873319.5,284776.44,26405.72,195185.88,0.91,0.57,3.07,4.83,20110302,241642.75,1.12,21.73,61.04,68.69,27.13,40126.0
600163,中闽能源,新型电力,福建,23.96,7.54,9.99,370734.56,71042.56,254134.7,209174.42,2.09,0.154,1.73,2.12,19980602,-142810.3,-1.43,28.53,45.5,55.87,30.29,29300.0
600525,长园集团,电气设备,深圳,27.17,12.53,13.25,2085361.75,887445.31,180221.16,206468.88,1.56,0.48,5.94,2.89,20021202,301946.38,2.28,34.54,38.55,44.15,11.81,29235.0
000088,盐 田 港,港口,深圳,37.69,19.42,19.42,901630.19,136607.98,33259.1,79510.81,0.41,0.146,3.2,2.29,19970728,263016.38,1.35,23.24,5.19,49.44,113.14,79723.0
600150,中国船舶,船舶,上海,0.0,13.78,13.78,5404442.0,3910742.5,1062195.38,462527.91,3.36,-0.212,10.64,1.61,19980520,802457.69,5.82,-29.43,32.93,13.86,-2.39,145814.0
300517,海波重科,建筑施工,湖北,60.32,0.41,1.02,106832.52,84288.56,8321.83,26467.35,2.58,0.341,6.03,3.41,20160719,21764.1,2.13,6.58,-19.45,22.36,8.65,13800.0
600702,舍得酒业,白酒,四川,98.86,3.37,3.37,433225.91,337385.28,49040.21,83578.17,2.48,0.283,7.21,5.18,19960524,101150.4,3.0,13.1,74.2,75.34,7.68,23593.0
002504,*ST弘高,装修装饰,北京,0.0,4.15,10.26,491946.91,460162.19,1189.15,18667.13,0.18,-0.145,0.92,3.91,20101118,65133.63,0.63,-51.31,-163.33,16.28,-8.38,52400.0
002236,大华股份,电器仪表,浙江,27.78,17.02,28.99,2133347.75,1755631.63,124830.51,59334.06,0.2,0.821,3.61,6.31,20080520,599613.0,2.07,41.38,30.33,38.23,12.62,50500.0
002215,诺 普 信,农药化肥,深圳,19.66,7.25,9.14,392455.88,231006.5,29460.25,29675.8,0.32,0.274,2.11,3.41,20080218,55424.26,0.61,32.37,204.53,33.89,11.47,52120.0
000691,亚太实业,区域地产,甘肃,0.0,2.9,3.23,24444.89,20244.85,313.8,15260.5,0.47,-0.004,0.23,26.47,19970228,-41805.1,-1.29,0.0,25.74,15.47,-17.65,14237.0
600195,中牧股份,饲料,北京,24.9,4.3,4.3,629692.0,362812.69,147325.47,96563.05,2.25,0.612,8.15,2.49,19990107,186638.19,4.34,-4.64,22.48,29.62,10.03,19679.0
300483,沃施股份,专用机械,上海,365.14,0.32,0.61,58533.03,45785.45,6788.6,19029.03,3.09,0.095,6.49,5.32,20150630,13198.6,2.15,20.04,-60.62,23.57,1.51,8842.0
300180,华峰超纤,化纤,上海,54.7,3.8,6.31,647011.94,171307.56,212242.47,332447.22,5.27,0.38,7.62,2.96,20110222,77650.78,1.23,87.16,163.09,26.13,11.29,7520.0
002709,天赐材料,化工原料,广东,40.31,1.89,3.4,361669.84,195983.09,74065.88,113862.15,3.35,0.85,7.2,6.11,20140123,93042.13,2.74,13.96,-12.26,35.1,18.12,36061.0
600559,老白干酒,白酒,河北,72.63,3.5,4.76,289922.47,213676.59,54371.32,68505.5,1.44,0.27,3.8,6.25,20021029,44860.15,0.94,4.44,40.45,61.54,6.75,33507.0
300345,红宇新材,钢加工,湖南,0.0,3.27,4.41,106841.06,52982.15,20735.1,24669.55,0.56,-0.016,1.75,2.71,20120801,6280.26,0.14,-27.25,-157.68,26.19,-5.73,33752.0
603728,鸣志电器,电气设备,上海,38.9,0.8,3.2,216898.05,175175.8,14560.69,83079.72,2.6,0.58,5.28,3.82,20170509,49858.8,1.56,10.43,5.85,38.14,10.19,23000.0
601882,海天精工,机床制造,浙江,60.15,1.26,5.22,212490.84,124072.22,75800.68,28711.75,0.55,0.197,2.23,5.32,20161107,31339.86,0.6,27.07,62.66,24.97,8.04,24923.0
002046,轴研科技,机械基件,河南,0.0,3.41,5.24,233714.25,99655.46,60908.98,82103.93,1.57,-0.03,4.56,1.81,20050526,12080.17,0.23,17.47,75.28,23.38,-3.05,30625.0
600118,中国卫星,航空,北京,70.99,11.82,11.82,974338.19,718764.38,125209.46,163995.98,1.39,0.346,4.38,5.61,19970908,223539.2,1.89,16.54,3.0,12.95,5.55,147291.0
601579,会稽山,红黄药酒,浙江,28.65,4.0,4.97,399550.0,197255.67,78563.7,173164.98,3.48,0.366,6.09,1.72,20140825,69519.31,1.4,22.91,28.62,43.6,14.12,15794.0
002798,帝王洁具,家居用品,四川,130.91,0.32,1.33,125952.13,104284.42,13356.11,73336.31,5.5,0.63,10.53,5.08,20160525,25924.15,1.94,24.85,7.69,29.4,10.22,8731.0
300108,吉药控股,中成药,吉林,40.17,4.23,6.66,274736.97,119579.65,79314.11,69918.43,1.05,0.16,3.11,2.6,20100825,46203.59,0.69,0.57,-5.84,34.33,19.12,13090.0
000045,深纺织Ａ,纺织,深圳,77.79,4.57,5.11,419574.66,286847.34,65613.31,186600.13,3.65,0.103,4.69,1.71,19940815,-3226.6,-0.06,23.15,160.47,11.92,3.58,37400.0
600549,厦门钨业,小金属,福建,40.28,10.82,10.87,1885056.25,974236.81,551368.75,334904.41,3.08,0.569,6.34,3.61,20021107,204983.13,1.89,66.37,320.66,21.88,4.36,103388.0
300270,中威电子,通信设备,浙江,88.62,1.51,2.73,110953.05,52761.38,25428.03,14706.65,0.54,0.167,2.49,5.94,20111012,22771.75,0.84,37.48,4.56,41.58,11.22,13800.0
300476,胜宏科技,元器件,广东,43.1,3.36,7.7,409129.53,262644.63,135089.5,159422.45,2.07,0.366,3.5,4.5,20150611,63465.58,0.82,34.35,21.44,25.97,11.54,23884.0
000727,华东科技,元器件,江苏,875.09,29.31,45.3,3377646.5,598964.06,2466810.0,657554.5,1.45,0.003,2.38,0.95,19970520,-42549.81,-0.09,280.25,-50.65,-3.68,0.19,136100.0
002537,海联金汇,汽车整车,山东,33.98,11.69,12.51,1896079.75,1491576.88,73447.7,470710.5,3.76,0.331,5.57,2.02,20110110,96319.63,0.77,51.69,77.72,28.79,10.36,15600.0
000759,中百集团,超市连锁,湖北,78.73,6.81,6.81,775507.88,293841.69,355895.78,108055.47,1.59,0.099,4.4,1.78,19970519,86469.43,1.27,-1.04,946.18,21.78,0.44,31176.0
603877,太平鸟,服饰,浙江,61.58,1.99,4.81,562312.38,442478.56,40652.4,141676.56,2.95,0.36,6.27,4.63,20170109,109882.7,2.28,9.73,-28.73,55.99,3.94,21338.0
300353,东土科技,通信设备,北京,68.35,3.28,5.17,305460.03,129293.22,13247.82,135557.56,2.62,0.245,4.29,3.9,20120927,31517.01,0.61,24.06,2.81,53.02,15.42,32300.0
002421,达实智能,软件服务,深圳,34.05,15.1,19.24,545725.56,358144.16,16662.06,22090.85,0.11,0.162,1.61,3.43,20100603,91575.86,0.48,4.7,13.19,32.53,12.12,97200.0
002687,乔治白,服饰,浙江,31.2,3.19,3.55,144496.16,73119.47,50619.48,35716.4,1.01,0.212,2.86,2.32,20120713,22166.85,0.62,12.0,19.62,46.69,9.57,24968.0
600566,济川药业,中成药,湖北,32.43,8.1,8.1,559471.06,287115.09,153907.88,152669.3,1.89,1.121,4.85,10.0,20010822,183812.73,2.27,20.17,34.18,85.02,21.53,9936.0
603017,中衡设计,建筑施工,江苏,25.14,2.73,2.75,258573.02,127593.92,37910.87,99964.13,3.63,0.4,6.02,2.19,20141231,35336.59,1.28,43.58,33.75,24.78,12.88,15224.0
600325,华发股份,区域地产,广东,10.05,19.14,21.18,13968266.0,12938900.0,61580.6,314418.91,1.48,0.77,5.61,1.37,20040225,595342.38,2.81,49.76,59.11,28.18,8.14,66900.0
002133,广宇集团,全国地产,浙江,19.77,6.35,7.74,836184.69,772784.94,1786.75,83393.5,1.08,0.167,3.73,1.18,20070427,109705.97,1.42,-23.35,-19.53,13.78,5.03,49091.0
002247,帝龙文化,装修装饰,浙江,22.77,5.24,8.51,554440.06,196155.92,33738.57,302143.97,3.55,0.398,5.94,2.03,20080612,91395.47,1.07,73.16,31.29,27.39,17.17,11500.0
600889,南京化纤,化纤,江苏,0.0,3.07,3.66,184537.11,70843.02,85511.84,22740.7,0.62,-0.99,3.71,1.77,19960308,37847.3,1.03,-3.47,-433.53,11.16,-18.85,26879.0
603018,中设集团,建筑施工,江苏,19.45,2.08,2.12,526940.63,434180.34,38083.3,89847.96,4.24,1.42,10.13,2.69,20141013,99848.84,4.71,39.42,41.35,31.68,10.69,11429.0
000520,长航凤凰,水运,湖北,72.27,10.12,10.12,52574.78,44769.21,6112.74,195956.11,1.94,0.034,0.31,10.42,19931025,-292251.78,-2.89,22.92,1171.93,15.33,5.73,117300.0
002279,久其软件,软件服务,北京,30.17,5.75,7.11,470775.31,244254.59,23452.2,89195.63,1.25,0.432,3.46,3.76,20090811,82839.07,1.17,50.83,40.41,49.46,15.41,42700.0
002130,沃尔核材,电气设备,深圳,47.08,9.72,12.62,627842.25,214221.8,150684.72,19143.96,0.15,0.086,2.17,2.49,20070420,113291.92,0.9,37.62,19.21,28.91,6.19,101110.0
601117,中国化学,建筑施工,北京,21.67,49.33,49.33,8529752.0,6901399.0,779527.5,552196.5,1.12,0.262,5.72,1.32,20100107,1751797.75,3.55,5.01,-10.4,13.73,3.37,118355.0
300174,元力股份,化工原料,福建,148.65,2.2,2.45,114893.82,37323.25,31070.77,14407.8,0.59,0.136,2.28,11.87,20110201,14474.82,0.59,27.98,48.81,30.38,5.62,3466.0
